_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16
1475,25,Grace Carter,9,Contact Lens Disinfecting Solution,Eye Care,card,4,22.99,2024-01-20T11:27:56.000-08:00,Germany,Frankfurt,www.amazon.com/pharmacy,79824777,1,payment successful
1476,34,Jack Edwards,135,Shoulder Support,Supports and Braces,wallet,6,14.99,2024-03-09T18:53:01.000-08:00,Australia,Perth,www.walgreens.com,80962939,1,payment successful
1477,12,Ethan Clark,81,Ear Drops,"Ear, Nose, and Throat Care",wallet,5,8.99,2024-04-24T14:51:30.000-07:00,Canada,Vancouver,www.cvs.com,26537804,1,payment successful
1478,37,Lily Sanchez,144,Maternity Support Belt,Supports and Braces,upi,6,19.99,2024-09-20T12:19:16.000-07:00,Spain,Valencia,www.cvs.com,10260641,1,payment successful
1479,12,Ethan Clark,64,Sunscreen Spray,Sun Care,wallet,2,14.99,2024-12-21T06:51:05.000-08:00,Canada,Vancouver,www.chemistdirect.co.uk,30604866,1,payment successful
1480,39,Zoe Rogers,82,Nasal Spray,"Ear, Nose, and Throat Care",card,3,7.99,2024-11-14T14:25:45.000-08:00,Netherlands,The Hague,www.medicalnewstoday.com/pharmacy,12214396,1,payment successful
1481,49,Hannah Cox,95,Vapor Inhaler,"Cough, Cold, and Flu",wallet,5,4.49,2024-12-20T00:13:04.000-08:00,Netherlands,Eindhoven,www.healthmart.com,60521012,1,payment successful
1482,21,Harper Adams,72,Tampons,Feminine Care,card,1,6.99,2024-09-28T03:14:16.000-07:00,United States of America,Chicago,www.walgreens.com,53089269,0,bank refused to authorize transaction
1483,35,Chloe Collins,10,Contact Lens Case,Eye Care,card,4,16.0,2024-02-08T09:07:20.000-08:00,Germany,Hamburg,www.goodrx.com,30151450,1,payment successful
1484,7,Sophia Martinez,36,Foot File,Foot Care,wallet,6,3.99,2024-12-02T23:16:55.000-08:00,Spain,Madrid,www.walmart.com/pharmacy,54108804,0,insufficient funds
1485,39,Zoe Rogers,128,Lancets,Diabetes Management,card,1,14.99,2024-12-16T20:50:17.000-08:00,Netherlands,The Hague,www.mysmartpharmacy.com,25942832,1,payment successful
1486,17,Charlotte Young,10,Contact Lens Case,Eye Care,wallet,2,16.0,2024-03-28T15:48:16.000-07:00,Spain,Barcelona,www.mysmartpharmacy.com,65025736,0,payment method not accepted at merchant
1487,9,Olivia Thomas,116,Glucose Meter,Home Tests and Monitoring,card,4,24.99,2024-09-21T13:54:26.000-07:00,Netherlands,Amsterdam,www.chemistdirect.co.uk,98278918,0,insufficient credit
1488,7,Sophia Martinez,60,Hearing Aid Dehumidifier,Hearing Devices and Amplifiers,wallet,4,600.0,2024-05-29T13:46:24.000-07:00,Spain,Madrid,www.walgreens.com,73978303,1,payment successful
1489,26,Henry Mitchell,135,Shoulder Support,Supports and Braces,card,9,14.99,2024-03-05T10:31:25.000-08:00,France,Marseille,www.expresspharmacy.co.uk,40632012,1,payment successful
1490,20,Benjamin Green,111,Laxatives,Digestive Health and Nausea,card,6,6.99,2024-05-26T17:57:06.000-07:00,Japan,Osaka,www.chemistwarehouse.com.au,26677666,1,payment successful
1491,36,Samuel Stewart,81,Ear Drops,"Ear, Nose, and Throat Care",internet banking,3,8.99,2024-10-16T23:12:12.000-07:00,France,Toulouse,www.expresspharmacy.co.uk,33436447,1,payment successful
1492,49,Hannah Cox,138,Calf Support,Supports and Braces,wallet,5,9.99,2024-07-30T03:38:45.000-07:00,Netherlands,Eindhoven,www.goodrx.com,91103941,1,payment successful
1493,19,Amelia Scott,61,Sunscreen Lotion,Sun Care,wallet,1,15.99,2024-06-23T23:28:07.000-07:00,Netherlands,Rotterdam,www.chemistdirect.co.uk,26385768,1,payment successful
1494,22,Alexander Baker,98,Pain Relief Spray,Pain Relief and Management,card,4,9.99,2024-10-26T15:19:44.000-07:00,Canada,Montreal,www.alldaychemist.com,81523630,1,payment successful
1495,28,Sebastian Roberts,16,Teeth Whitening Strips,Oral Care,wallet,6,19.99,2024-02-10T13:22:19.000-08:00,Italy,Naples,www.walgreens.com,49912824,1,payment successful
1496,40,Logan Reed,19,Orthodontic Wax,Oral Care,wallet,1,1.99,2024-04-18T06:36:27.000-07:00,Japan,Nagoya,www.safeway.com/pharmacy,78137139,1,payment successful
1497,42,Elijah Morgan,62,After Sun Gel,Sun Care,card,3,12.99,2024-10-13T13:52:07.000-07:00,Canada,Ottawa,www.cvs.com,66132060,1,payment successful
1498,28,Sebastian Roberts,81,Ear Drops,"Ear, Nose, and Throat Care",wallet,3,8.99,2024-12-05T02:14:39.000-08:00,Italy,Naples,www.mysmartpharmacy.com,66169512,1,payment successful
1499,18,William King,137,Thumb Brace,Supports and Braces,wallet,6,8.99,2024-07-08T09:40:57.000-07:00,Italy,Milan,www.drugstore.com,34817781,1,payment successful
1500,23,Evelyn Gonzalez,150,Hip Support,Supports and Braces,wallet,8,17.99,2024-12-22T20:10:12.000-08:00,United Kingdom,Birmingham,www.pillpack.com,35497966,0,insufficient credit
1501,49,Hannah Cox,134,Back Support Belt,Supports and Braces,wallet,4,19.99,2024-12-20T22:01:35.000-08:00,Netherlands,Eindhoven,www.alldaychemist.com,33599139,0,insufficient funds
1502,38,Mason Morris,140,Toe Separator,Supports and Braces,internet banking,6,4.99,2024-12-29T02:25:51.000-08:00,Italy,Turin,www.amazon.com/pharmacy,79447656,0,payment method not accepted at merchant
1503,38,Mason Morris,71,Sanitary Pads,Feminine Care,wallet,1,5.99,2024-01-18T23:36:32.000-08:00,Italy,Turin,www.mysmartpharmacy.com,69472359,1,payment successful
1504,2,Jane Smith,147,Groin Support,Supports and Braces,wallet,7,13.99,2024-07-17T00:20:46.000-07:00,Canada,Toronto,www.cvs.com,96981676,1,payment successful
1505,41,Abigail Cook,9,Contact Lens Disinfecting Solution,Eye Care,wallet,9,22.99,2024-12-03T18:02:07.000-08:00,United States of America,Phoenix,www.walgreens.com,13945156,1,payment successful
1506,12,Ethan Clark,133,Elbow Support,Supports and Braces,wallet,9,11.99,2024-09-20T23:00:30.000-07:00,Canada,Vancouver,www.cvs.com,55939557,1,payment successful
1507,14,Liam Walker,103,Gauze Pads,First Aid,wallet,1,4.99,2024-04-12T21:26:34.000-07:00,Australia,Melbourne,www.walgreens.com,61680607,1,payment successful
1508,38,Mason Morris,22,Conditioner,Hair Care,wallet,4,6.99,2024-04-18T02:09:17.000-07:00,Italy,Turin,www.walgreens.com,45908578,1,payment successful
1509,40,Logan Reed,89,Cough Drops,"Cough, Cold, and Flu",wallet,6,3.99,2024-12-30T07:26:19.000-08:00,Japan,Nagoya,www.drugstore.com,74375265,1,payment successful
1510,6,David Wilson,72,Tampons,Feminine Care,wallet,5,6.99,2024-07-08T03:48:56.000-07:00,France,Paris,www.walgreens.com,84664605,1,payment successful
1511,31,Ella Campbell,57,Hearing Aid Wax Guards,Hearing Devices and Amplifiers,card,4,570.0,2024-05-23T16:25:49.000-07:00,United States of America,Houston,www.mysmartpharmacy.com,91751968,1,payment successful
1512,39,Zoe Rogers,20,Interdental Brushes,Oral Care,card,1,4.49,2024-12-10T09:06:14.000-08:00,Netherlands,The Hague,www.goodrx.com,56439773,0,insufficient funds
1513,40,"",64,Sunscreen Spray,----////----,wallet,9,14.99,2024-07-30T16:06:39.000-07:00,ROGUEROGUE,Nagoya,www.goodrx.com,52201750,1,ROGUEROGUE
1514,22,Alexander Baker,45,Shaving Brush,Shaving and Grooming,wallet,7,7.99,2024-10-11T16:15:31.000-07:00,Canada,Montreal,www.pillpack.com,29348223,1,payment successful
1515,24,Daniel Nelson,101,Adhesive Bandages,First Aid,wallet,1,3.99,2024-06-03T15:16:16.000-07:00,Australia,Brisbane,www.1mg.com,73685077,1,payment successful
1516,3,Alice Johnson,53,Hearing Aid Batteries,Hearing Devices and Amplifiers,card,8,530.0,2024-12-14T22:33:50.000-08:00,United Kingdom,London,www.walgreens.com,40819450,0,insufficient funds
1517,39,Zoe Rogers,88,Flu Relief Tablets,"Cough, Cold, and Flu",card,7,9.99,2024-04-25T13:58:51.000-07:00,Netherlands,The Hague,www.chemistwarehouse.com.au,87077906,1,payment successful
1518,4,Michael Brown,56,Hearing Aid Drying Box,Hearing Devices and Amplifiers,wallet,8,560.0,2024-12-24T17:25:19.000-08:00,Australia,Sydney,www.walgreens.com,84113327,1,payment successful
1519,35,Chloe Collins,84,Ear Wax Removal Kit,"Ear, Nose, and Throat Care",card,5,12.99,2024-07-21T19:48:30.000-07:00,Germany,Hamburg,www.medicalnewstoday.com/pharmacy,97022204,1,payment successful
1520,1,John Doe,58,Hearing Aid Tubing,Hearing Devices and Amplifiers,upi,9,580.0,2024-04-18T04:58:29.000-07:00,United States of America,New York,www.britishpharmacy.co.uk,44808989,1,payment successful
1521,15,Isabella Hall,48,Shaving Gel,Shaving and Grooming,wallet,9,3.49,2024-01-30T19:09:50.000-08:00,Germany,Munich,www.chemistdirect.co.uk,31952404,1,payment successful
1522,20,Benjamin Green,13,Mouthwash,Oral Care,card,7,3.49,2024-04-11T09:53:21.000-07:00,Japan,Osaka,www.mysmartpharmacy.com,61947881,1,payment successful
1523,27,Victoria Perez,121,Nicotine Lozenges,Stop Smoking,card,7,19.99,2024-01-26T22:38:23.000-08:00,Spain,Seville,www.healthmart.com,88497457,1,payment successful
1524,41,Abigail Cook,82,Nasal Spray,"Ear, Nose, and Throat Care",card,3,7.99,2024-04-08T12:41:22.000-07:00,United States of America,Phoenix,www.pharmacytimes.com,39056903,1,payment successful
1525,14,Liam Walker,72,Tampons,Feminine Care,upi,9,6.99,2024-10-28T07:43:01.000-07:00,Australia,Melbourne,www.britishpharmacy.co.uk,29175038,0,payment method not accepted at merchant
1526,27,Victoria Perez,59,Hearing Aid Clips,Hearing Devices and Amplifiers,wallet,6,590.0,2024-08-28T00:47:02.000-07:00,Spain,Seville,www.1mg.com,25799187,1,payment successful
1527,37,Lily Sanchez,7,Lens Wipes,Eye Care,wallet,4,11.99,2024-05-28T10:45:48.000-07:00,Spain,Valencia,www.iherb.com,87816881,1,payment successful
1528,13,Ava Lewis,68,Bed Protection Underpads,Incontinence,card,9,15.99,2024-08-19T20:30:12.000-07:00,United Kingdom,Manchester,www.cvs.com,61544218,0,card expired
1529,46,Dylan Rivera,102,Antiseptic Wipes,First Aid,wallet,3,2.99,2024-04-13T13:00:50.000-07:00,France,Nice,www.walgreens.com,93386086,1,payment successful
1530,21,Harper Adams,105,Hydrocortisone Cream,First Aid,wallet,6,5.99,2024-04-15T13:50:14.000-07:00,United States of America,Chicago,www.britishpharmacy.co.uk,57540821,1,payment successful
1531,30,Matthew Phillips,139,Compression Socks,Supports and Braces,card,9,12.99,2024-11-01T23:11:43.000-07:00,Japan,Kyoto,www.walgreens.com,39630937,1,payment successful
1532,34,Jack Edwards,2,Lubricating Eye Drops,Eye Care,wallet,8,9.99,2024-04-29T08:39:20.000-07:00,Australia,Perth,www.cvs.com,12702627,1,payment successful
1533,2,ROGUEROGUE,70,Incontinence Wipes,ROGUEROGUE,wallet,8,5.99,2024-07-23T20:31:29.000-07:00,ROGUEROGUE,Toronto,www.chemistdirect.co.uk,40350048,1,XXXXXXXX
1534,13,Ava Lewis,136,Finger Splint,Supports and Braces,card,5,6.99,2024-10-04T02:21:11.000-07:00,United Kingdom,Manchester,www.cvs.com,27975813,1,payment successful
1535,25,Grace Carter,132,Wrist Brace,Supports and Braces,wallet,4,10.99,2024-09-29T15:48:38.000-07:00,Germany,Frankfurt,www.riteaid.com,32703355,1,payment successful
1536,36,Samuel Stewart,19,Orthodontic Wax,Oral Care,wallet,1,1.99,2024-10-14T01:06:12.000-07:00,France,Toulouse,www.amazon.com/pharmacy,94978871,1,payment successful
1537,17,Charlotte Young,144,Maternity Support Belt,Supports and Braces,upi,4,19.99,2024-06-07T23:19:04.000-07:00,Spain,Barcelona,www.walgreens.com,41244752,1,payment successful
1538,5,Emily Davis,129,Glucose Tablets,Diabetes Management,wallet,1,4.99,2024-01-19T08:45:29.000-08:00,Germany,Berlin,www.alldaychemist.com,93270032,1,payment successful
1539,32,Aiden Parker,47,Beard Trimmer,Shaving and Grooming,wallet,8,19.99,2024-06-26T14:19:26.000-07:00,Canada,Calgary,www.amazon.com/pharmacy,50415362,1,payment successful
1540,2,Jane Smith,57,Hearing Aid Wax Guards,Hearing Devices and Amplifiers,wallet,4,570.0,2024-03-08T07:45:10.000-08:00,Canada,Toronto,www.walmart.com/pharmacy,55691713,1,payment successful
1541,45,Avery Bailey,22,Conditioner,Hair Care,wallet,9,6.99,2024-12-01T01:21:49.000-08:00,Germany,Cologne,www.chemistdirect.co.uk,74765853,0,insufficient funds
1542,43,Sofia Bell,46,Electric Shaver,Shaving and Grooming,upi,6,29.99,2024-08-21T17:10:40.000-07:00,United Kingdom,Leeds,www.riteaid.com,75163281,1,payment successful
1543,34,Jack Edwards,102,Antiseptic Wipes,First Aid,wallet,8,2.99,2024-06-02T09:19:48.000-07:00,Australia,Perth,www.walgreens.com,11440099,1,payment successful
1544,31,Ella Campbell,22,Conditioner,Hair Care,wallet,7,6.99,2024-11-23T19:05:27.000-08:00,United States of America,Houston,www.medicalnewstoday.com/pharmacy,11682403,1,payment successful
1545,18,William King,135,Shoulder Support,Supports and Braces,card,6,14.99,2024-12-30T16:16:37.000-08:00,Italy,Milan,www.walgreens.com,59822096,1,payment successful
1546,12,Ethan Clark,132,Wrist Brace,Supports and Braces,card,6,10.99,2024-07-29T10:37:28.000-07:00,Canada,Vancouver,www.pillpack.com,87711910,1,payment successful
1547,23,Evelyn Gonzalez,12,Toothbrush,Oral Care,wallet,8,1.99,2024-01-28T12:17:22.000-08:00,United Kingdom,Birmingham,www.medicalnewstoday.com/pharmacy,50502281,1,payment successful
1548,28,Sebastian Roberts,55,Hearing Aid Domes,Hearing Devices and Amplifiers,internet banking,3,550.0,2024-05-23T23:35:42.000-07:00,Italy,Naples,www.chemistdirect.co.uk,79315980,1,payment successful
1549,3,Alice Johnson,88,Flu Relief Tablets,"Cough, Cold, and Flu",wallet,4,9.99,2024-06-05T16:44:42.000-07:00,United Kingdom,London,www.pharmacytimes.com,66113690,1,payment successful
1550,13,Ava Lewis,9,Contact Lens Disinfecting Solution,Eye Care,internet banking,1,22.99,2024-02-20T15:29:18.000-08:00,United Kingdom,Manchester,www.cvs.com,92581731,1,payment successful
1551,13,Ava Lewis,67,Incontinence Pads,Incontinence,wallet,2,8.99,2024-10-22T13:03:34.000-07:00,United Kingdom,Manchester,www.drugstore.com,62752947,1,payment successful
1552,39,Zoe Rogers,24,Hair Spray,Hair Care,card,7,7.99,2024-05-22T05:42:20.000-07:00,Netherlands,The Hague,www.walgreens.com,34026214,1,payment successful
1553,24,Daniel Nelson,12,Toothbrush,Oral Care,card,6,1.99,2024-12-19T11:58:07.000-08:00,Australia,Brisbane,www.chemistdirect.co.uk,58530877,1,payment successful
1554,30,Matthew Phillips,124,Psoriasis Treatment,Skin Ailments,wallet,2,12.99,2024-10-04T07:54:38.000-07:00,Japan,Kyoto,www.walgreens.com,41464263,1,payment successful
1555,34,"",98,Pain Relief Spray,ROGUEROGUE,wallet,2,9.99,2024-08-10T09:40:19.000-07:00,XXXXXXXX,Perth,www.walgreens.com,16891015,0,XXXXXXXX
1556,3,Alice Johnson,126,Diabetes Test Strips,Diabetes Management,wallet,9,25.99,2024-12-29T18:47:38.000-08:00,United Kingdom,London,www.walgreens.com,46493937,1,payment successful
1557,19,Amelia Scott,52,Hearing Amplifier,Hearing Devices and Amplifiers,wallet,3,520.0,2024-05-27T17:00:54.000-07:00,Netherlands,Rotterdam,www.alldaychemist.com,57805685,1,payment successful
1558,34,Jack Edwards,146,Hernia Belt,Supports and Braces,internet banking,2,24.99,2024-11-12T05:19:41.000-08:00,Australia,Perth,www.cvs.com,14933967,0,insufficient credit
1559,49,Hannah Cox,124,Psoriasis Treatment,Skin Ailments,card,5,12.99,2024-12-05T00:10:49.000-08:00,Netherlands,Eindhoven,www.alldaychemist.com,35314819,0,bank refused to authorize transaction
1560,31,Ella Campbell,81,Ear Drops,"Ear, Nose, and Throat Care",wallet,3,8.99,2024-08-18T21:24:04.000-07:00,United States of America,Houston,www.safeway.com/pharmacy,43902476,1,payment successful
1561,48,Luke Richardson,94,Cold and Flu Tea,"Cough, Cold, and Flu",card,2,5.49,2024-05-19T16:11:04.000-07:00,Italy,Florence,www.mysmartpharmacy.com,43699806,1,payment successful
1562,13,Ava Lewis,30,Leave-in Conditioner,Hair Care,wallet,2,7.49,2024-12-30T17:39:44.000-08:00,United Kingdom,Manchester,www.chemistwarehouse.com.au,43875410,1,payment successful
1563,12,Ethan Clark,55,Hearing Aid Domes,Hearing Devices and Amplifiers,wallet,7,550.0,2024-10-06T07:34:38.000-07:00,Canada,Vancouver,www.safeway.com/pharmacy,13085708,1,payment successful
1564,22,Alexander Baker,116,Glucose Meter,Home Tests and Monitoring,card,7,24.99,2024-12-26T10:01:40.000-08:00,Canada,Montreal,www.chemistwarehouse.com.au,43191681,1,payment successful
1565,36,Samuel Stewart,147,Groin Support,Supports and Braces,wallet,7,13.99,2024-08-06T22:40:03.000-07:00,France,Toulouse,www.expresspharmacy.co.uk,52995026,0,payment method not accepted at merchant
1566,42,Elijah Morgan,17,Dental Picks,Oral Care,internet banking,2,3.99,2024-06-21T05:42:57.000-07:00,Canada,Ottawa,www.healthmart.com,82890220,1,payment successful
1567,13,Ava Lewis,17,Dental Picks,Oral Care,wallet,3,3.99,2024-04-14T11:09:08.000-07:00,United Kingdom,Manchester,www.amazon.com/pharmacy,65586052,1,payment successful
1568,15,Isabella Hall,95,Vapor Inhaler,"Cough, Cold, and Flu",wallet,4,4.49,2024-11-03T11:39:38.000-08:00,Germany,Munich,www.pharmacytimes.com,61679510,1,payment successful
1569,23,Evelyn Gonzalez,121,Nicotine Lozenges,Stop Smoking,wallet,5,19.99,2024-12-25T12:06:45.000-08:00,United Kingdom,Birmingham,www.healthmart.com,22800641,1,payment successful
1570,15,Isabella Hall,121,Nicotine Lozenges,Stop Smoking,wallet,2,19.99,2024-08-06T22:35:24.000-07:00,Germany,Munich,www.pharmacytimes.com,17526528,1,payment successful
1571,34,Jack Edwards,61,Sunscreen Lotion,Sun Care,wallet,8,15.99,2024-05-04T00:10:24.000-07:00,Australia,Perth,www.amazon.com/pharmacy,76513482,0,bank refused to authorize transaction
1572,38,Mason Morris,124,Psoriasis Treatment,Skin Ailments,wallet,8,12.99,2024-03-31T07:42:20.000-07:00,Italy,Turin,www.walgreens.com,84127731,1,payment successful
1573,37,Lily Sanchez,88,Flu Relief Tablets,"Cough, Cold, and Flu",wallet,7,9.99,2024-11-26T23:46:12.000-08:00,Spain,Valencia,www.safeway.com/pharmacy,11711577,1,payment successful
1574,17,Charlotte Young,105,Hydrocortisone Cream,First Aid,wallet,4,5.99,2024-12-18T19:18:53.000-08:00,Spain,Barcelona,www.walgreens.com,15846528,1,payment successful
1575,24,Daniel Nelson,146,Hernia Belt,Supports and Braces,card,4,24.99,2024-05-14T19:20:37.000-07:00,Australia,Brisbane,www.cvs.com,14967101,0,billing address incorrect
1576,20,Benjamin Green,98,Pain Relief Spray,Pain Relief and Management,wallet,3,9.99,2024-06-14T01:38:08.000-07:00,Japan,Osaka,www.expresspharmacy.co.uk,84279223,1,payment successful
1577,7,Sophia Martinez,12,Toothbrush,Oral Care,card,4,1.99,2024-01-29T19:07:06.000-08:00,Spain,Madrid,www.healthmart.com,97645756,1,payment successful
1578,6,David Wilson,49,Pre-Shave Oil,Shaving and Grooming,card,9,8.99,2024-01-10T21:31:33.000-08:00,France,Paris,www.pillpack.com,64992275,1,payment successful
1579,2,Jane Smith,35,Foot Soak,Foot Care,wallet,3,4.99,2024-06-18T22:46:01.000-07:00,Canada,Toronto,www.healthmart.com,82625201,1,payment successful
1580,47,Madison Cooper,145,Posture Corrector,Supports and Braces,card,5,14.99,2024-01-07T05:53:54.000-08:00,Spain,Bilbao,www.medicalnewstoday.com/pharmacy,46235844,1,payment successful
1581,21,Harper Adams,44,Beard Oil,Shaving and Grooming,card,2,6.99,2024-06-04T18:12:46.000-07:00,United States of America,Chicago,www.amazon.com/pharmacy,65230718,1,payment successful
1582,15,Isabella Hall,145,Posture Corrector,Supports and Braces,wallet,4,14.99,2024-12-23T21:15:33.000-08:00,Germany,Munich,www.pharmacytimes.com,20722282,1,payment successful
1583,48,Luke Richardson,38,Foot Lotion,Foot Care,wallet,7,7.99,2024-04-23T22:30:32.000-07:00,Italy,Florence,www.expresspharmacy.co.uk,73076406,1,payment successful
1584,3,Alice Johnson,133,Elbow Support,Supports and Braces,wallet,9,11.99,2024-02-19T22:11:27.000-08:00,United Kingdom,London,www.walgreens.com,60562807,1,payment successful
1585,42,Elijah Morgan,146,Hernia Belt,Supports and Braces,upi,6,24.99,2024-10-17T20:01:08.000-07:00,Canada,Ottawa,www.walmart.com/pharmacy,11318990,1,payment successful
1586,46,Dylan Rivera,81,Ear Drops,"Ear, Nose, and Throat Care",card,4,8.99,2024-01-16T07:28:57.000-08:00,France,Nice,www.riteaid.com,43141592,1,payment successful
